"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"993","@GreatDoofus @realDonaldTrump Has Trump actually abandoned term limits? It's the 1st item on his ""contract"" w/ voters for 1st 100 days",FALSE,0,"GreatDoofus",2016-12-09 17:56:23,FALSE,"807281916575617024","807282760922648576","745541136094093312","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ratlifhu",0,FALSE,FALSE,NA,NA
"994","Outrageous. @realDonaldTrump transition team for #Energy Dept seeks names of employees involved in #climate meetings https://t.co/N8lGnb1GSa",FALSE,0,NA,2016-12-09 17:56:23,FALSE,NA,"807282760847151104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","arlohemphill",0,FALSE,FALSE,NA,NA
"995","Obama orders review into Russian hacking of 2016 election
https://t.co/rZiSlladsV @POTUS @realDonaldTrump Get This Imposter Trump OUT! TY!",FALSE,0,NA,2016-12-09 17:56:20,FALSE,NA,"807282749476315141",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StageYaneu",0,FALSE,FALSE,NA,NA
"996","RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e8aacrE https://t.co/26S…",FALSE,0,NA,2016-12-09 17:56:17,FALSE,NA,"807282735895220224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","will_the_thrilI",5,TRUE,FALSE,NA,NA
"997","&gt;1 in 20 Pew poll respondents think @realDonaldTrump has put *too much* distance btw him, white nationalists https://t.co/kqICsqnRo3",FALSE,0,NA,2016-12-09 17:56:15,FALSE,NA,"807282728995434496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ejwillingham",1,FALSE,FALSE,NA,NA
"998","@TaylorEdwards99 @realDonaldTrump Maybe Trump wants to exploit those ties. I hope DJT will have the snakes closely watched.",FALSE,0,"TaylorEdwards99",2016-12-09 17:56:15,FALSE,"807281848267247616","807282727485640710","2393417394","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gloaty_Gloater",0,FALSE,FALSE,NA,NA
"999","@Evan_McMullin @realDonaldTrump Add to that his refusal to attend his intelligence breifings... https://t.co/TtcUgY0tux",FALSE,0,"Evan_McMullin",2016-12-09 17:56:11,FALSE,"807215577664196608","807282712771891200","1051396218","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","common_goal",0,FALSE,FALSE,NA,NA
"1000","RT @TeamTrump: Congratulations to @realDonaldTrump -- @TIME Person of the Year!<ed><U+00A0><U+00BC><ed><U+00BF><U+0086><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>

'This is now Trump’s America to run' https://t.co/EsR9Z…",FALSE,0,NA,2016-12-09 17:56:08,FALSE,NA,"807282696242208768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElectrozeZ",1613,TRUE,FALSE,NA,NA
"1001","@realDonaldTrump taps open borders zealot to head Department of Labor https://t.co/QHoo8JUzRx ""NO OPEN BORDERS PEOPLE, RULE OF LAW!""",FALSE,0,"realDonaldTrump",2016-12-09 17:55:56,FALSE,NA,"807282648083288064","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lrnewton1",0,FALSE,FALSE,NA,NA
"1002","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 17:55:54,FALSE,NA,"807282638658617344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrendaWassbren",1321,TRUE,FALSE,NA,NA
"1003","RT @AmRenaissance: .@realDonaldTrump's immigration plan is the only hope for the GOP. @AndyPuzder has poor judgement, Mr. Trump. https://t.…",FALSE,0,NA,2016-12-09 17:55:53,FALSE,NA,"807282637127778304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheoMessiah",5,TRUE,FALSE,NA,NA
"1004","@wikileaks The Year in Post-Truth, day seven: nobody respects women more than @realDonaldTrump. https://t.co/xAJtGyCz3O by @joeberkowitz",FALSE,0,"wikileaks",2016-12-09 17:55:53,FALSE,NA,"807282635114500096","16589206","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","utopiadisytopia",0,FALSE,FALSE,NA,NA
"1005","RT @digiphile: WSJ: @realDonaldTrump ""seeks to fill his cabinet with determined adversaries of the agencies they will lead"" https://t.co/bB…",FALSE,0,NA,2016-12-09 17:55:50,FALSE,NA,"807282623429087232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EccentricFlower",17,TRUE,FALSE,NA,NA
"1006","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",FALSE,0,NA,2016-12-09 17:55:44,FALSE,NA,"807282599408402433",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","ProtectSaveUSA",163,TRUE,FALSE,NA,NA
"1007","Pence pressed on clearance for Flynn's son https://t.co/RXtwnba6KB.  Wow!  Is it not possible for Pence to tell the truth? @RealDonaldTrump",FALSE,0,NA,2016-12-09 17:55:39,FALSE,NA,"807282577690267648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomBail63889507",0,FALSE,FALSE,NA,NA
"1008","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 17:55:39,FALSE,NA,"807282576423587840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DianeBroomeMast",1321,TRUE,FALSE,NA,NA
"1009","RT @bradbainum: Part of the at least $650,000,000 @realDonaldTrump owes in debt is owed to Goldman Sachs. https://t.co/MRGMYKpnDi",FALSE,0,NA,2016-12-09 17:55:37,FALSE,NA,"807282567951118336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Myop1357",43,TRUE,FALSE,NA,NA
"1010",".@realDonaldTrump  pays his own businesses $3 million in days surrounding election #ethics #morals #draintheswamp  https://t.co/1iAV3ScY1s",FALSE,0,NA,2016-12-09 17:55:29,FALSE,NA,"807282533788422144",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","Jeffhull71",3,FALSE,FALSE,NA,NA
"1011","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",FALSE,0,NA,2016-12-09 17:55:25,FALSE,NA,"807282516671533057",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PDQACCESSORIES",163,TRUE,FALSE,NA,NA
"1012","Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e8aacrE https://t.co/26StCIjIRl",FALSE,5,NA,2016-12-09 17:55:20,FALSE,NA,"807282496220131328",NA,"<a href=""http://www.tweetjukebox.com"" rel=""nofollow"">Tweet Jukebox</a>","amrightnow",5,FALSE,FALSE,NA,NA
"1013","RT @AmericanVet74: @JonRiley7 @realDonaldTrump  Donald Trump as man of the year is a big joke He has brought out the worse if our nation No…",FALSE,0,NA,2016-12-09 17:55:18,FALSE,NA,"807282486984048640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grg_mc",6,TRUE,FALSE,NA,NA
"1014","RT @changemation: Apparently it's ok for @realDonaldTrump  to send manufacturing jobs overseas, he just doesn't want anyone else to

 https…",FALSE,0,NA,2016-12-09 17:55:17,FALSE,NA,"807282486124244992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AskMrPickles",198,TRUE,FALSE,NA,NA
"1015","@realDonaldTrump Trump Picks Goldman Pres Gary Cohn To Be Chief Econ Advisor | Zero Hedge -deeply disappointing WTF #draintheswamp",FALSE,0,"realDonaldTrump",2016-12-09 17:55:16,FALSE,NA,"807282479082119168","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmfboston",0,FALSE,FALSE,NA,NA
"1016","@realDonaldTrump and for the Trump people that hate my tweets. I like his pick for Chinese Ambassador, that dudes chill as fuck",FALSE,1,"Kade_Eccleston",2016-12-09 17:55:16,FALSE,"807281743833210880","807282478553661440","2881830143","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kade_Eccleston",0,FALSE,FALSE,NA,NA
"1017","Kudos to anyone who stands up to #bully @realDonaldTrump. Despicable that's how #Trump operates &amp; he has created a bully culture. #resist",FALSE,0,NA,2016-12-09 17:55:16,FALSE,NA,"807282478247477248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StupidMenThings",0,FALSE,FALSE,NA,NA
"1018","RT @ccdeditor: UN Chief Compares Populist Success of @realDonaldTrump and Farage to Islamic State https://t.co/f5J6Oi1mdO via @BreitbartNews",FALSE,0,NA,2016-12-09 17:55:15,FALSE,NA,"807282473931522051",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ResilientEarth",1,TRUE,FALSE,NA,NA
"1019","@KatrinaPierson @realDonaldTrump  ITS AN HONOR TO BE AN AMERICAN, alive in this era and under your leadership. President elect Trump!",FALSE,0,"KatrinaPierson",2016-12-09 17:55:14,FALSE,"807258723924242433","807282473424003072","25429371","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tbombritt1",0,FALSE,FALSE,NA,NA
"1020","RT @cathykaku1: Fact: @realDonaldTrump is the Part-Time President of the #USA.

After:
<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Tweeting
<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Executive Producer
<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Consultant for @Tr…",FALSE,0,NA,2016-12-09 17:55:12,FALSE,NA,"807282465035390977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HollywoodinDC",1,TRUE,FALSE,NA,NA
"1021","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 17:55:04,FALSE,NA,"807282428452577281",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","lonewolfe24",5266,TRUE,FALSE,NA,NA
"1022","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",FALSE,0,NA,2016-12-09 17:55:01,FALSE,NA,"807282416381358080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raddmom",163,TRUE,FALSE,NA,NA
"1023","@mitchellvii What does the developing news, Obama's review of Russia's role in election hacking, mean to @realDonaldTrump ?",FALSE,0,"mitchellvii",2016-12-09 17:54:59,FALSE,NA,"807282407456067588","17980523","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Trump_Boss",0,FALSE,FALSE,NA,NA
"1024","RT @steph93065: Why I am a Trump Supporter...
@realDonaldTrump 
#Trump2016 https://t.co/L4x4udy63J",FALSE,0,NA,2016-12-09 17:54:58,FALSE,NA,"807282402863108096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fmg223",37317,TRUE,FALSE,NA,NA
"1025","RT @DeepakChopra: Sir @realDonaldTrump if you cyber bully individuals who disagree with you https://t.co/SN7D4KLIaI how will you ""Make Amer…",FALSE,0,NA,2016-12-09 17:54:56,FALSE,NA,"807282394193502210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FernyChien",127,TRUE,FALSE,NA,NA
"1026","Disgusting- maybe they should look @realDonaldTrump's children for an example
#MAGA with President Donald J. Trump https://t.co/WWuIEFvZdC",FALSE,0,NA,2016-12-09 17:54:55,FALSE,NA,"807282392670998528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eyerighton18",0,FALSE,FALSE,NA,NA
"1027","RT @Whispr12: @realdonaldtrump. True story. Trump Tweets, then Trolls Do the Rest https://t.co/sUPdgPsJk5 via @",FALSE,0,NA,2016-12-09 17:54:43,FALSE,NA,"807282341253103616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Intel3210",1,TRUE,FALSE,NA,NA
"1028","RT @DavidJHudsonJC: Michael Lewyn @planetizen suggests @realDonaldTrump may be good for #publictransport. An #urbandweller, I hope so. http…",FALSE,0,NA,2016-12-09 17:54:41,FALSE,NA,"807282335095914496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manujarch",3,TRUE,FALSE,NA,NA
"1029","RT @realDonaldTrump: Thank you to Chris Cox and Bikers for Trump - Your support has been amazing. I will never forget. MAKE AMERICA GREAT A…",FALSE,0,NA,2016-12-09 17:54:41,FALSE,NA,"807282334470840320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KC75531072",6406,TRUE,FALSE,NA,NA
"1030","Thank God Mr. Trump won. I feel safer already. @realDonaldTrump @GovPenceIN",FALSE,0,NA,2016-12-09 17:54:41,FALSE,NA,"807282332587593728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VanhortonM",0,FALSE,FALSE,NA,NA
"1031","Poll reveals @realDonaldTrump voters live in alternate state of reality (VIDEO) https://t.co/MtsIfwcbJ9 via @egbertowillies",FALSE,0,"realDonaldTrump",2016-12-09 17:54:36,FALSE,"807057700857188355","807282313771917312","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wcoastrunner",0,FALSE,FALSE,NA,NA
"1032","@perry46_Shirley @FoxNews @MeghanMcCain @realDonaldTrump Carter actually did exactly that you idiot Trump apologist.",FALSE,0,"perry46_Shirley",2016-12-09 17:54:36,FALSE,"807274992035594240","807282311473418240","333631672","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","trex9123",0,FALSE,FALSE,NA,NA
"1033","RT @domihol: Aimed at undermining @realDonaldTrump's legitimacy
Trump has become Assad ... hopefully it'll make him think about Syria ;)
@l…",FALSE,0,NA,2016-12-09 17:54:28,FALSE,NA,"807282280624427009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PParzival",1,TRUE,FALSE,NA,NA
"1034","RT @JoeBeertap: Merry Christmas &amp; Happy Hanukkah from the Trump family!

Best,
@realDonaldTrump
@EricTrump

#DictatedNotRead
#NotReallyFrom…",FALSE,0,NA,2016-12-09 17:54:23,FALSE,NA,"807282259149619200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WILLDYE4U",4,TRUE,FALSE,NA,NA
"1035","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 17:54:22,FALSE,NA,"807282253818535936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PennDragonArt",1321,TRUE,FALSE,NA,NA
"1036","@realDonaldTrump hey trump,  have you taken on another hard working American yet,  today? Maybe give shit to a bus driver on twitter?  <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"realDonaldTrump",2016-12-09 17:54:18,FALSE,"807057700857188355","807282238597529603","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cedar_yellow",0,FALSE,FALSE,NA,NA
"1037","@realDonaldTrump You are a piece of Work. Just walk all over people. Just bully your way thru life. https://t.co/BSFF7i9Tcs",FALSE,0,"realDonaldTrump",2016-12-09 17:54:11,FALSE,"807057700857188355","807282207341576192","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sharraj",0,FALSE,FALSE,NA,NA
"1038","@realDonaldTrump Fake News - https://t.co/XdSvqhOTqy  - Help Clean the Swamp With This Shirt Donald - I'm with you - I'm with America!",FALSE,0,"realDonaldTrump",2016-12-09 17:54:09,FALSE,NA,"807282198588125184","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JosephZabrosky",0,FALSE,FALSE,NA,NA
"1039","@realDonaldTrump - President Trump, please fix this kind of crap!  America can't afford fraud, waste and abuse.… https://t.co/nhzRyPYnts",FALSE,0,"realDonaldTrump",2016-12-09 17:54:09,TRUE,NA,"807282198155968512","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rjackson148",0,FALSE,FALSE,NA,NA
"1040","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 17:54:06,FALSE,NA,"807282185711579137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realBethNeale",5266,TRUE,FALSE,NA,NA
"1041","Over/under 6 months until @realDonaldTrump is impeached https://t.co/rhziPvnKxF via @variety",FALSE,0,NA,2016-12-09 17:54:03,FALSE,NA,"807282175620055041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jcmack03",0,FALSE,FALSE,NA,NA
"1042","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 17:54:01,FALSE,NA,"807282164287107073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarissaKVelarde",1321,TRUE,FALSE,NA,NA
"1043","RT @changemation: Apparently it's ok for @realDonaldTrump  to send manufacturing jobs overseas, he just doesn't want anyone else to

 https…",FALSE,0,NA,2016-12-09 17:53:56,FALSE,NA,"807282145517600769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Marketeer2u",198,TRUE,FALSE,NA,NA
"1044","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 17:53:56,FALSE,NA,"807282144363982850",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","halokiller4120",5266,TRUE,FALSE,NA,NA
"1045","@FoxNews Sounds like @MeghanMcCain is really sucking up to @realDonaldTrump...is she looking for a Trump admin. job for her Dad, or herself?",FALSE,0,"FoxNews",2016-12-09 17:53:50,FALSE,"807273414784405504","807282118879576064","1367531","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MaureenDowdTwit",0,FALSE,FALSE,NA,NA
"1046","RT @20committee: When it comes to SECSTATE, @realDonaldTrump could do no better than @stavridisj ... but I won't get my hopes up.

https://…",FALSE,0,NA,2016-12-09 17:53:49,FALSE,NA,"807282115884761088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DireNecessity",20,TRUE,FALSE,NA,NA
"1047",".@realDonaldTrump Did anyone on your cabinet ""make a fortune""? Or did they all inherit it from their daddies? https://t.co/AH0miWCtI2",FALSE,0,NA,2016-12-09 17:53:48,FALSE,NA,"807282113045069824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KevinWayneW",0,FALSE,FALSE,NA,NA
"1048","@realDonaldTrump https://t.co/gm2Mn0DrCD You are a model for all of us.",FALSE,0,"realDonaldTrump",2016-12-09 17:53:47,FALSE,NA,"807282106892218368","25073877","<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","al_xdpg",0,FALSE,FALSE,NA,NA
"1049","@FoxNews @realDonaldTrump Go Trump! I for one liked the old days when you could leave your door unlocked, your car unlocked. Trust!",FALSE,1,"FoxNews",2016-12-09 17:53:46,FALSE,"807280686155567104","807282103113150465","1367531","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RUFEDUPJR",0,FALSE,FALSE,NA,NA
